D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_17_196.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_17_196.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_17_196.jpg, 0, 1, 0, 30.19029
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_17_297.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_17_297.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_17_297.jpg, 0, 1, 0, 30.19036
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_17_397.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_17_397.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_17_397.jpg, 0, 1, 0, 30.19036
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_17_499.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_17_499.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_17_499.jpg, 0, 1, 0, 30.19038
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_17_602.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_17_602.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_17_602.jpg, 0, 1, 0, 30.19033
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_17_702.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_17_702.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_17_702.jpg, 0, 1, 0, 30.28933
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_17_803.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_17_803.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_17_803.jpg, 0, 1, 0, 30.18478
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_17_905.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_17_905.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_17_905.jpg, 0, 1, 0, 30.06866
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_009.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_009.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_009.jpg, 0, 1, 0, 30.18837
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_109.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_109.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_109.jpg, 0, 1, 0, 30.1895
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_212.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_212.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_212.jpg, 0, 1, 0, 30.18984
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_312.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_312.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_312.jpg, 0, 1, 0, 30.18988
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_413.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_413.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_413.jpg, 0, 1, 0, 30.18985
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_516.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_516.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_516.jpg, 0, 1, 0, 30.18986
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_619.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_619.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_619.jpg, 0, 1, 0, 30.18985
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_720.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_720.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_720.jpg, 0, 1, 0, 30.18987
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_823.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_823.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_823.jpg, 0, 1, 0, 30.18984
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_18_924.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_18_924.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_18_924.jpg, 0, 1, 0, 30.18986
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_025.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_025.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_025.jpg, -0.1025835, 1, 0, 30.18747
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_126.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_126.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_126.jpg, 0, 1, 0, 30.18971
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_227.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_227.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_227.jpg, 0, 1, 0, 30.18986
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_328.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_328.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_328.jpg, 0, 1, 0, 30.18988
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_430.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_430.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_430.jpg, -0.2834877, 1, 0, 30.17004
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_533.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_533.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_533.jpg, -0.04753617, 1, 0, 30.19034
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_633.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_633.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_633.jpg, 0, 1, 0, 30.1896
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_734.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_734.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_734.jpg, 0, 1, 0, 30.18993
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_835.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_835.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_835.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_19_938.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_19_938.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_19_938.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_038.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_038.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_038.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_140.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_140.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_140.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_242.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_242.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_242.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_343.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_343.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_343.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_445.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_445.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_445.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_547.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_547.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_547.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_648.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_648.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_648.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_751.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_751.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_751.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_851.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_851.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_851.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_20_952.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_20_952.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_20_952.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_053.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_053.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_053.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_155.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_155.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_155.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_255.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_255.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_255.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_355.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_355.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_355.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_458.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_458.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_458.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_558.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_558.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_558.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_659.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_659.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_659.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_762.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_762.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_762.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_863.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_863.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_863.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_21_964.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_21_964.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_21_964.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_065.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_065.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_065.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_166.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_166.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_166.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_267.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_267.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_267.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_369.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_369.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_369.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_472.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_472.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_472.jpg, 0, 1, 0, 30.18998
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_575.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_575.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_575.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_676.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_676.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_676.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_779.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_779.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_779.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_879.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_879.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_879.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_22_980.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_22_980.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_22_980.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_081.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_081.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_081.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_184.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_184.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_184.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_286.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_286.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_286.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_389.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_389.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_389.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_490.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_490.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_490.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_590.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_590.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_590.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_691.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_691.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_691.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_794.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_794.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_794.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_895.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_895.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_895.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_23_997.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_23_997.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_23_997.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_24_099.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_24_099.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_24_099.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_24_200.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_24_200.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_24_200.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_24_303.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_24_303.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_24_303.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_24_407.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_24_407.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_24_407.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_24_509.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_24_509.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_24_509.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_24_609.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_24_609.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_24_609.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_24_711.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_24_711.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_24_711.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_24_812.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_24_812.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_24_812.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_24_913.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_24_913.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_24_913.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_017.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_017.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_017.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_119.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_119.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_119.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_222.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_222.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_222.jpg, 0, 1, 0, 30.18999
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_324.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_324.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_324.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_428.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_428.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_428.jpg, 0, 1, 0, 30.19
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_530.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_530.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_530.jpg, 0, 1, 0, 30.19002
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_632.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_632.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_632.jpg, 0, 1, 0, 30.19001
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_734.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_734.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_734.jpg, 0, 1, 0, 30.06199
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_838.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_838.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_838.jpg, 0, 1, 0, 30.33726
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_25_942.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_25_942.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_25_942.jpg, 0, 1, 0, 30.03887
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_26_042.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_26_042.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_26_042.jpg, 0, 1, 0, 29.94164
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_26_143.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_26_143.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_26_143.jpg, 0, 1, 0, 30.18969
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_26_246.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_26_246.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_26_246.jpg, 0, 1, 0, 30.19029
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_26_349.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_26_349.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_26_349.jpg, 0, 1, 0, 30.1907
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_26_451.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_26_451.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_26_451.jpg, 0, 1, 0, 30.19043
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_26_553.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_26_553.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_26_553.jpg, 0, 1, 0, 30.19035
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_26_655.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_26_655.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_26_655.jpg, -0.0832083, 1, 0, 30.18862
D:\Sandbox\self_driving_car\Data\IMG\center_2020_09_26_14_36_26_757.jpg, D:\Sandbox\self_driving_car\Data\IMG\left_2020_09_26_14_36_26_757.jpg, D:\Sandbox\self_driving_car\Data\IMG\right_2020_09_26_14_36_26_757.jpg, -0.3442582, 1, 0, 30.16365
